timestamp_iso,unix_ts,cpu_pct,mem_mb,pids,db_mem_mb
2026-06-09T15:32:21.307000,1781040741.307,78.420,691.000,13,0.000
2026-06-09T15:32:27.346000,1781040747.346,82.750,690.800,13,0.000
2026-06-09T15:32:33.389000,1781040753.389,82.910,690.400,13,0.000
2026-06-09T15:32:39.445000,1781040759.445,98.120,954.600,13,0.000
2026-06-09T15:32:46.275000,1781040766.275,98.170,954.200,13,0.000
2026-06-09T15:32:52.319000,1781040772.319,97.940,954.300,13,0.000
2026-06-09T15:32:58.352000,1781040778.352,98.090,954.100,13,0.000
2026-06-09T15:33:05.301000,1781040785.301,98.180,953.900,7,0.000
2026-06-09T15:33:11.344000,1781040791.344,97.970,954.100,7,0.000
2026-06-09T15:33:17.376000,1781040797.376,98.730,954.200,7,0.000
2026-06-09T15:33:23.421000,1781040803.421,98.330,954.000,7,0.000
2026-06-09T15:33:29.464000,1781040809.464,98.240,953.800,7,0.000
2026-06-09T15:33:36.302000,1781040816.302,98.070,954.200,9,0.000
2026-06-09T15:33:42.341000,1781040822.341,97.890,954.200,9,0.000
2026-06-09T15:33:48.386000,1781040828.386,98.280,954.200,9,0.000
2026-06-09T15:33:55.344000,1781040835.344,98.040,954.700,9,0.000
2026-06-09T15:34:01.380000,1781040841.380,98.160,954.000,9,0.000
2026-06-09T15:34:07.425000,1781040847.425,97.880,954.000,7,0.000
2026-06-09T15:34:13.466000,1781040853.466,98.710,953.900,7,0.000
2026-06-09T15:34:19.506000,1781040859.506,98.370,954.000,7,0.000
2026-06-09T15:34:26.325000,1781040866.325,97.670,954.100,7,0.000
2026-06-09T15:34:32.360000,1781040872.360,98.220,954.100,7,0.000
2026-06-09T15:34:38.412000,1781040878.412,97.930,954.100,9,0.000
2026-06-09T15:34:45.362000,1781040885.362,97.330,954.100,9,0.000
2026-06-09T15:34:51.410000,1781040891.410,98.480,954.200,9,0.000
2026-06-09T15:34:57.455000,1781040897.455,97.970,954.100,9,0.000
2026-06-09T15:35:03.502000,1781040903.502,98.720,953.900,7,0.000
2026-06-09T15:35:09.548000,1781040909.548,98.210,953.900,7,0.000
2026-06-09T15:35:16.336000,1781040916.336,98.050,954.000,7,0.000
2026-06-09T15:35:22.382000,1781040922.382,98.130,954.700,7,0.000
2026-06-09T15:35:28.420000,1781040928.420,97.920,954.100,7,0.000
2026-06-09T15:35:35.343000,1781040935.343,98.260,954.100,9,0.000
2026-06-09T15:35:41.390000,1781040941.390,98.030,954.100,9,0.000
2026-06-09T15:35:47.433000,1781040947.433,98.230,954.100,9,0.000
2026-06-09T15:35:53.485000,1781040953.485,98.160,954.000,9,0.000
2026-06-09T15:35:59.525000,1781040959.525,98.060,954.700,9,0.000
2026-06-09T15:36:06.356000,1781040966.356,97.940,954.300,7,0.000
2026-06-09T15:36:12.401000,1781040972.401,97.710,954.900,7,0.000
2026-06-09T15:36:18.447000,1781040978.447,98.200,954.300,7,0.000
2026-06-09T15:36:25.353000,1781040985.353,97.800,954.500,7,0.000
2026-06-09T15:36:31.394000,1781040991.394,98.020,1029.120,13,0.000
2026-06-09T15:36:37.435000,1781040997.435,98.100,1029.120,13,0.000
2026-06-09T15:36:43.474000,1781041003.474,103.350,1071.104,12,0.000
2026-06-09T15:36:49.515000,1781041009.515,98.140,1071.104,12,0.000
2026-06-09T15:36:56.367000,1781041016.367,98.240,1070.080,12,0.000
2026-06-09T15:37:02.412000,1781041022.412,98.890,1070.080,12,0.000
2026-06-09T15:37:08.456000,1781041028.456,98.210,1070.080,12,0.000
2026-06-09T15:37:15.390000,1781041035.390,98.400,1040.384,7,0.000
2026-06-09T15:37:21.439000,1781041041.439,98.070,1040.384,7,0.000
2026-06-09T15:37:27.467000,1781041047.467,98.140,1041.408,7,0.000
2026-06-09T15:37:33.517000,1781041053.517,98.570,1040.384,7,0.000
2026-06-09T15:37:39.557000,1781041059.557,98.500,1040.384,7,0.000
2026-06-09T15:37:46.384000,1781041066.384,98.320,1040.384,9,0.000
2026-06-09T15:37:52.422000,1781041072.422,98.330,1041.408,9,0.000
2026-06-09T15:37:58.466000,1781041078.466,98.700,1040.384,9,0.000
2026-06-09T15:38:05.425000,1781041085.425,98.360,1040.384,9,0.000
2026-06-09T15:38:11.473000,1781041091.473,98.420,1040.384,9,0.000
2026-06-09T15:38:17.514000,1781041097.514,98.100,1040.384,7,0.000
2026-06-09T15:38:23.557000,1781041103.557,99.140,1040.384,7,0.000
2026-06-09T15:38:29.607000,1781041109.607,98.200,1041.408,7,0.000
2026-06-09T15:38:36.396000,1781041116.396,98.530,1041.408,7,0.000
2026-06-09T15:38:42.442000,1781041122.442,98.590,1041.408,9,0.000
2026-06-09T15:38:48.490000,1781041128.490,98.370,1041.408,9,0.000
2026-06-09T15:38:55.415000,1781041135.415,98.500,1041.408,9,0.000
2026-06-09T15:39:01.464000,1781041141.464,98.720,1041.408,9,0.000
2026-06-09T15:39:07.507000,1781041147.507,98.690,1041.408,9,0.000
2026-06-09T15:39:13.545000,1781041153.545,98.810,1041.408,7,0.000
2026-06-09T15:39:19.581000,1781041159.581,98.860,1041.408,7,0.000
2026-06-09T15:39:26.411000,1781041166.411,98.580,1072.128,12,0.000
2026-06-09T15:39:32.459000,1781041172.459,98.100,1072.128,12,0.000
2026-06-09T15:39:38.510000,1781041178.510,98.610,1072.128,12,0.000
2026-06-09T15:39:45.419000,1781041185.419,98.160,1072.128,12,0.000
2026-06-09T15:39:51.463000,1781041191.463,99.030,1047.552,7,0.000
2026-06-09T15:39:57.512000,1781041197.512,98.350,1046.528,7,0.000
2026-06-09T15:40:03.556000,1781041203.556,98.310,1072.128,12,0.000
2026-06-09T15:40:09.603000,1781041209.603,98.440,1072.128,12,0.000
2026-06-09T15:40:16.434000,1781041216.434,98.390,1072.128,12,0.000
2026-06-09T15:40:22.482000,1781041222.482,98.460,1072.128,12,0.000
2026-06-09T15:40:28.527000,1781041228.527,98.330,1072.128,12,0.000
2026-06-09T15:40:35.450000,1781041235.450,97.920,1046.528,7,0.000
2026-06-09T15:40:41.488000,1781041241.488,98.530,1046.528,7,0.000
2026-06-09T15:40:47.524000,1781041247.524,98.100,1046.528,7,0.000
2026-06-09T15:40:53.566000,1781041253.566,98.360,1046.528,7,0.000
2026-06-09T15:40:59.607000,1781041259.607,98.240,1046.528,7,0.000
2026-06-09T15:41:06.487000,1781041266.487,98.370,1047.552,9,0.000
2026-06-09T15:41:12.531000,1781041272.531,98.560,1046.528,9,0.000
2026-06-09T15:41:18.574000,1781041278.574,98.300,1046.528,9,0.000
2026-06-09T15:41:25.471000,1781041285.471,98.550,1047.552,9,0.000
2026-06-09T15:41:31.510000,1781041291.510,99.050,1046.528,7,0.000
2026-06-09T15:41:37.551000,1781041297.551,98.390,1046.528,7,0.000
2026-06-09T15:41:43.596000,1781041303.596,98.330,1046.528,7,0.000
2026-06-09T15:41:49.636000,1781041309.636,98.380,1046.528,7,0.000
2026-06-09T15:41:56.490000,1781041316.490,98.340,1047.552,7,0.000
2026-06-09T15:42:02.537000,1781041322.537,99.480,1046.528,9,0.000
2026-06-09T15:42:08.576000,1781041328.576,98.200,1046.528,9,0.000
2026-06-09T15:42:15.464000,1781041335.464,98.340,1046.528,9,0.000
2026-06-09T15:42:21.506000,1781041341.506,98.280,1046.528,9,0.000
2026-06-09T15:42:27.546000,1781041347.546,98.560,1046.528,9,0.000
2026-06-09T15:42:33.588000,1781041353.588,98.690,1046.528,7,0.000
2026-06-09T15:42:39.628000,1781041359.628,98.280,1046.528,7,0.000
2026-06-09T15:42:46.444000,1781041366.444,98.230,1046.528,7,0.000
2026-06-09T15:42:52.489000,1781041372.489,98.420,1046.528,7,0.000
2026-06-09T15:42:58.540000,1781041378.540,98.630,1046.528,7,0.000
2026-06-09T15:43:05.454000,1781041385.454,98.100,1046.528,9,0.000
2026-06-09T15:43:11.496000,1781041391.496,98.480,1046.528,9,0.000
2026-06-09T15:43:17.542000,1781041397.542,98.390,1046.528,9,0.000
2026-06-09T15:43:23.588000,1781041403.588,98.130,1046.528,9,0.000
2026-06-09T15:43:29.632000,1781041409.632,98.200,1046.528,9,0.000
2026-06-09T15:43:36.476000,1781041416.476,98.180,1046.528,7,0.000
2026-06-09T15:43:42.519000,1781041422.519,98.010,1046.528,7,0.000
2026-06-09T15:43:48.566000,1781041428.566,98.580,1046.528,7,0.000
2026-06-09T15:43:55.508000,1781041435.508,98.620,1046.528,7,0.000
2026-06-09T15:44:01.549000,1781041441.549,98.870,1046.528,8,0.000
2026-06-09T15:44:07.599000,1781041447.599,98.570,1046.528,8,0.000
2026-06-09T15:44:13.636000,1781041453.636,98.840,1046.528,8,0.000
2026-06-09T15:44:19.662000,1781041459.662,108.250,1104.896,13,0.000
2026-06-09T15:44:26.496000,1781041466.496,98.260,1104.896,13,0.000
2026-06-09T15:44:32.536000,1781041472.536,98.340,1104.896,13,0.000
2026-06-09T15:44:38.582000,1781041478.582,98.450,1104.896,13,0.000
2026-06-09T15:44:45.485000,1781041485.485,98.450,1104.896,13,0.000
2026-06-09T15:44:51.527000,1781041491.527,98.470,1079.296,7,0.000
2026-06-09T15:44:57.569000,1781041497.569,98.410,1080.320,7,0.000
2026-06-09T15:45:03.612000,1781041503.612,98.590,1079.296,7,0.000
2026-06-09T15:45:09.660000,1781041509.660,98.440,1079.296,7,0.000
2026-06-09T15:45:16.535000,1781041516.535,98.440,1080.320,7,0.000
2026-06-09T15:45:22.580000,1781041522.580,98.040,1044.480,9,0.000
2026-06-09T15:45:28.629000,1781041528.629,98.460,1044.480,9,0.000
2026-06-09T15:45:35.506000,1781041535.506,98.640,1044.480,9,0.000
2026-06-09T15:45:41.556000,1781041541.556,98.450,1044.480,9,0.000
2026-06-09T15:45:47.594000,1781041547.594,98.820,1044.480,7,0.000
2026-06-09T15:45:53.641000,1781041553.641,98.280,1044.480,7,0.000
2026-06-09T15:45:59.683000,1781041559.683,98.460,1044.480,7,0.000
2026-06-09T15:46:06.520000,1781041566.520,98.660,1044.480,7,0.000
2026-06-09T15:46:12.566000,1781041572.566,98.470,1044.480,7,0.000
2026-06-09T15:46:18.611000,1781041578.611,98.590,1044.480,9,0.000
2026-06-09T15:46:25.526000,1781041585.526,98.160,1044.480,9,0.000
2026-06-09T15:46:31.573000,1781041591.573,98.250,1044.480,9,0.000
2026-06-09T15:46:37.614000,1781041597.614,98.170,1044.480,9,0.000
2026-06-09T15:46:43.656000,1781041603.656,98.550,1044.480,9,0.000
2026-06-09T15:46:49.703000,1781041609.703,98.240,1044.480,7,0.000
2026-06-09T15:46:56.560000,1781041616.560,98.320,1044.480,7,0.000
2026-06-09T15:47:02.596000,1781041622.596,99.300,1044.480,7,0.000
2026-06-09T15:47:08.642000,1781041628.642,98.560,1044.480,7,0.000
2026-06-09T15:47:15.527000,1781041635.527,98.800,1044.480,7,0.000
2026-06-09T15:47:21.574000,1781041641.574,98.130,1044.480,9,0.000
2026-06-09T15:47:27.619000,1781041647.619,97.560,1044.480,9,0.000
2026-06-09T15:47:33.661000,1781041653.661,96.740,1045.504,9,0.000
2026-06-09T15:47:39.697000,1781041659.697,98.410,1044.480,9,0.000
2026-06-09T15:47:46.547000,1781041666.547,98.340,1044.480,9,0.000
2026-06-09T15:47:52.591000,1781041672.591,99.040,1044.480,7,0.000
2026-06-09T15:47:58.622000,1781041678.622,98.310,1044.480,7,0.000
2026-06-09T15:48:05.557000,1781041685.557,98.430,1080.320,13,0.000
2026-06-09T15:48:11.603000,1781041691.603,98.440,1110.016,14,0.000
2026-06-09T15:48:17.640000,1781041697.640,98.280,1110.016,14,0.000
2026-06-09T15:48:23.691000,1781041703.691,98.410,1110.016,14,0.000
2026-06-09T15:48:29.734000,1781041709.734,98.040,1110.016,14,0.000
2026-06-09T15:48:36.547000,1781041716.547,98.430,1110.016,14,0.000
2026-06-09T15:48:42.588000,1781041722.588,98.150,1006.000,7,0.000
2026-06-09T15:48:48.627000,1781041728.627,98.230,1006.000,7,0.000
2026-06-09T15:48:55.570000,1781041735.570,98.530,1005.000,7,0.000
2026-06-09T15:49:01.608000,1781041741.608,98.330,1007.000,7,0.000
2026-06-09T15:49:07.654000,1781041747.654,99.100,1007.000,9,0.000
2026-06-09T15:49:13.700000,1781041753.700,99.410,1007.000,9,0.000
2026-06-09T15:49:19.741000,1781041759.741,98.410,1007.000,9,0.000
2026-06-09T15:49:26.570000,1781041766.570,98.470,1007.000,9,0.000
2026-06-09T15:49:32.621000,1781041772.621,98.100,1007.000,9,0.000
2026-06-09T15:49:38.661000,1781041778.661,98.470,1007.000,7,0.000
2026-06-09T15:49:45.564000,1781041785.564,98.230,1007.000,7,0.000
2026-06-09T15:49:51.611000,1781041791.611,98.610,1007.000,7,0.000
2026-06-09T15:49:57.658000,1781041797.658,98.710,1007.000,7,0.000
2026-06-09T15:50:03.704000,1781041803.704,98.720,1008.000,7,0.000
2026-06-09T15:50:09.748000,1781041809.748,98.550,1007.000,9,0.000
2026-06-09T15:50:16.587000,1781041816.587,98.580,1007.000,9,0.000
2026-06-09T15:50:22.636000,1781041822.636,98.580,1007.000,9,0.000
2026-06-09T15:50:28.682000,1781041828.682,98.250,1008.000,9,0.000
2026-06-09T15:50:35.600000,1781041835.600,97.880,1009.000,9,0.000
2026-06-09T15:50:41.645000,1781041841.645,98.260,1008.000,7,0.000
2026-06-09T15:50:47.686000,1781041847.686,98.240,1010.000,7,0.000
2026-06-09T15:50:53.732000,1781041853.732,98.740,1010.000,7,0.000
2026-06-09T15:50:59.777000,1781041859.777,98.400,1010.000,7,0.000
2026-06-09T15:51:06.618000,1781041866.618,98.470,1010.000,7,0.000
2026-06-09T15:51:12.654000,1781041872.654,98.560,1010.000,9,0.000
2026-06-09T15:51:18.697000,1781041878.697,98.360,1010.000,9,0.000
2026-06-09T15:51:25.646000,1781041885.646,98.160,1012.000,9,0.000
2026-06-09T15:51:31.676000,1781041891.676,97.770,1012.000,9,0.000
2026-06-09T15:51:37.717000,1781041897.717,98.410,1012.000,7,0.000
2026-06-09T15:51:43.759000,1781041903.759,98.770,1012.000,7,0.000
2026-06-09T15:51:49.805000,1781041909.805,107.920,1084.416,12,0.000
2026-06-09T15:51:55.901000,1781041915.901,98.410,1084.416,12,0.000
2026-06-09T15:52:01.944000,1781041921.944,99.450,1084.416,12,0.000
2026-06-09T15:52:07.987000,1781041927.987,98.390,1084.416,12,0.000
2026-06-09T15:52:14.030000,1781041934.030,98.060,1084.416,12,0.000
2026-06-09T15:52:20.075000,1781041940.075,98.430,1021.000,7,0.000
2026-06-09T15:52:26.643000,1781041946.643,98.400,1021.000,7,0.000
2026-06-09T15:52:32.689000,1781041952.689,98.160,1021.000,7,0.000
2026-06-09T15:52:38.733000,1781041958.733,98.450,1021.000,7,0.000
2026-06-09T15:52:45.653000,1781041965.653,98.440,1021.000,7,0.000
2026-06-09T15:52:51.695000,1781041971.695,98.430,1021.000,9,0.000
2026-06-09T15:52:57.740000,1781041977.740,98.380,1021.000,9,0.000
2026-06-09T15:53:03.778000,1781041983.778,98.570,1021.000,9,0.000
2026-06-09T15:53:09.829000,1781041989.829,98.720,1021.000,9,0.000
2026-06-09T15:53:16.667000,1781041996.667,98.490,1021.000,9,0.000
2026-06-09T15:53:22.719000,1781042002.719,98.180,1021.000,7,0.000
2026-06-09T15:53:28.759000,1781042008.759,98.570,1021.000,7,0.000
2026-06-09T15:53:35.684000,1781042015.684,97.920,1021.000,7,0.000
2026-06-09T15:53:41.721000,1781042021.721,98.360,1021.000,7,0.000
2026-06-09T15:53:47.766000,1781042027.766,99.020,1021.000,9,0.000
2026-06-09T15:53:53.813000,1781042033.813,98.590,1021.000,9,0.000
2026-06-09T15:53:59.851000,1781042039.851,98.400,1021.000,9,0.000
2026-06-09T15:54:06.713000,1781042046.713,98.400,1021.000,9,0.000
2026-06-09T15:54:12.756000,1781042052.756,98.380,1021.000,9,0.000
2026-06-09T15:54:18.801000,1781042058.801,107.570,1089.536,12,0.000
2026-06-09T15:54:25.716000,1781042065.716,98.500,1089.536,12,0.000
2026-06-09T15:54:31.760000,1781042071.760,98.410,1089.536,12,0.000
2026-06-09T15:54:37.802000,1781042077.802,98.350,1089.536,12,0.000
2026-06-09T15:54:43.844000,1781042083.844,98.870,1089.536,12,0.000
2026-06-09T15:54:49.889000,1781042089.889,98.320,1056.768,7,0.000
2026-06-09T15:54:56.704000,1781042096.704,98.350,1056.768,7,0.000
2026-06-09T15:55:02.748000,1781042102.748,99.800,1056.768,7,0.000
2026-06-09T15:55:08.793000,1781042108.793,98.440,1056.768,7,0.000
2026-06-09T15:55:15.699000,1781042115.699,98.350,1056.768,7,0.000
2026-06-09T15:55:21.730000,1781042121.730,98.430,1056.768,9,0.000
2026-06-09T15:55:27.768000,1781042127.768,98.390,1056.768,9,0.000
2026-06-09T15:55:33.814000,1781042133.814,98.950,1056.768,9,0.000
2026-06-09T15:55:39.865000,1781042139.865,98.510,1056.768,9,0.000
2026-06-09T15:55:46.728000,1781042146.728,98.250,1056.768,9,0.000
2026-06-09T15:55:52.773000,1781042152.773,98.430,1056.768,7,0.000
2026-06-09T15:55:58.821000,1781042158.821,98.840,1056.768,7,0.000
2026-06-09T15:56:05.722000,1781042165.722,98.760,1056.768,7,0.000
2026-06-09T15:56:11.766000,1781042171.766,98.730,1056.768,7,0.000
2026-06-09T15:56:17.810000,1781042177.810,99.200,1056.768,9,0.000
2026-06-09T15:56:23.852000,1781042183.852,98.820,1056.768,9,0.000
2026-06-09T15:56:29.899000,1781042189.899,98.560,1056.768,9,0.000
2026-06-09T15:56:36.737000,1781042196.737,98.480,1056.768,9,0.000
2026-06-09T15:56:42.777000,1781042202.777,98.550,1056.768,9,0.000
2026-06-09T15:56:48.822000,1781042208.822,98.640,1056.768,7,0.000
2026-06-09T15:56:55.733000,1781042215.733,98.390,1056.768,7,0.000
2026-06-09T15:57:01.774000,1781042221.774,99.010,1056.768,7,0.000
2026-06-09T15:57:07.815000,1781042227.815,98.360,1056.768,7,0.000
2026-06-09T15:57:13.860000,1781042233.860,99.230,1056.768,7,0.000
2026-06-09T15:57:19.906000,1781042239.906,98.520,1056.768,9,0.000
2026-06-09T15:57:26.798000,1781042246.798,98.080,1056.768,9,0.000
2026-06-09T15:57:32.840000,1781042252.840,110.900,1195.008,12,0.000
2026-06-09T15:57:38.885000,1781042258.885,97.600,1092.608,12,0.000
2026-06-09T15:57:45.776000,1781042265.776,98.300,1123.328,12,0.000
2026-06-09T15:57:51.825000,1781042271.825,98.620,1123.328,12,0.000
2026-06-09T15:57:57.866000,1781042277.866,98.310,1123.328,12,0.000
2026-06-09T15:58:03.907000,1781042283.907,98.350,1124.352,12,0.000
2026-06-09T15:58:09.955000,1781042289.955,97.950,1123.328,12,0.000
2026-06-09T15:58:16.786000,1781042296.786,98.320,1058.816,7,0.000
2026-06-09T15:58:22.829000,1781042302.829,98.150,1058.816,7,0.000
2026-06-09T15:58:28.876000,1781042308.876,98.130,1058.816,7,0.000
2026-06-09T15:58:35.781000,1781042315.781,98.620,1058.816,7,0.000
2026-06-09T15:58:41.827000,1781042321.827,98.740,1058.816,9,0.000
2026-06-09T15:58:47.876000,1781042327.876,98.610,1058.816,9,0.000
2026-06-09T15:58:53.918000,1781042333.918,98.780,1058.816,9,0.000
2026-06-09T15:58:59.968000,1781042339.968,98.620,1058.816,9,0.000
2026-06-09T15:59:06.803000,1781042346.803,98.270,1058.816,9,0.000
2026-06-09T15:59:12.842000,1781042352.842,98.240,1034.240,7,0.000
2026-06-09T15:59:18.887000,1781042358.887,98.550,1034.240,7,0.000
2026-06-09T15:59:25.803000,1781042365.803,98.430,1034.240,7,0.000
2026-06-09T15:59:31.844000,1781042371.844,98.280,1035.264,7,0.000
2026-06-09T15:59:37.890000,1781042377.890,99.140,1034.240,7,0.000
2026-06-09T15:59:43.936000,1781042383.936,98.320,1034.240,9,0.000
2026-06-09T15:59:49.980000,1781042389.980,98.360,1034.240,9,0.000
2026-06-09T15:59:56.859000,1781042396.859,98.770,1034.240,9,0.000
2026-06-09T16:00:02.903000,1781042402.903,98.510,1034.240,9,0.000
2026-06-09T16:00:08.948000,1781042408.948,98.520,1034.240,9,0.000
2026-06-09T16:00:15.876000,1781042415.876,98.790,1034.240,7,0.000
2026-06-09T16:00:21.925000,1781042421.925,98.590,1034.240,7,0.000
2026-06-09T16:00:27.976000,1781042427.976,98.420,1035.264,7,0.000
2026-06-09T16:00:34.037000,1781042434.037,99.470,1035.264,7,0.000
2026-06-09T16:00:40.084000,1781042440.084,98.530,1034.240,7,0.000
2026-06-09T16:00:46.845000,1781042446.845,97.770,1034.240,9,0.000
2026-06-09T16:00:52.891000,1781042452.891,98.400,1034.240,9,0.000
2026-06-09T16:00:58.932000,1781042458.932,98.560,1034.240,9,0.000
2026-06-09T16:01:05.833000,1781042465.833,98.450,1034.240,9,0.000
2026-06-09T16:01:11.873000,1781042471.873,98.510,1034.240,7,0.000
2026-06-09T16:01:17.917000,1781042477.917,98.490,1034.240,7,0.000
2026-06-09T16:01:23.963000,1781042483.963,98.600,1034.240,7,0.000
2026-06-09T16:01:30.011000,1781042490.011,98.340,1034.240,7,0.000
2026-06-09T16:01:36.854000,1781042496.854,98.430,1034.240,7,0.000
2026-06-09T16:01:42.902000,1781042502.902,98.440,1034.240,8,0.000
2026-06-09T16:01:48.945000,1781042508.945,98.540,1034.240,8,0.000
2026-06-09T16:01:55.850000,1781042515.850,98.400,1034.240,7,0.000
2026-06-09T16:02:01.889000,1781042521.889,99.190,1034.240,7,0.000
2026-06-09T16:02:07.938000,1781042527.938,98.790,1034.240,7,0.000
2026-06-09T16:02:13.988000,1781042533.988,96.760,1034.240,7,0.000
2026-06-09T16:02:20.027000,1781042540.027,98.010,1034.240,7,0.000
2026-06-09T16:02:26.865000,1781042546.865,98.100,1034.240,7,0.000
2026-06-09T16:02:32.914000,1781042552.914,98.280,1034.240,7,0.000
2026-06-09T16:02:38.961000,1781042558.961,98.420,1034.240,7,0.000
2026-06-09T16:02:45.874000,1781042565.874,98.630,1034.240,8,0.000
2026-06-09T16:02:51.918000,1781042571.918,98.230,1034.240,8,0.000
2026-06-09T16:02:57.963000,1781042577.963,98.210,1034.240,8,0.000
2026-06-09T16:03:04.002000,1781042584.002,98.420,1034.240,8,0.000
2026-06-09T16:03:10.041000,1781042590.041,98.560,1034.240,8,0.000
2026-06-09T16:03:16.891000,1781042596.891,98.510,1034.240,8,0.000
2026-06-09T16:03:22.934000,1781042602.934,98.390,1034.240,8,0.000
2026-06-09T16:03:28.978000,1781042608.978,98.270,1034.240,8,0.000
2026-06-09T16:03:35.963000,1781042615.963,98.680,1035.264,8,0.000
2026-06-09T16:03:42.009000,1781042622.009,98.570,1036.288,8,0.000
2026-06-09T16:03:48.054000,1781042628.054,98.530,1035.264,8,0.000
2026-06-09T16:03:54.096000,1781042634.096,98.660,1036.288,7,0.000
2026-06-09T16:04:00.142000,1781042640.142,98.430,1035.264,7,0.000
2026-06-09T16:04:06.949000,1781042646.949,98.300,1037.312,7,0.000
2026-06-09T16:04:12.998000,1781042652.998,98.500,1037.312,7,0.000
2026-06-09T16:04:19.057000,1781042659.057,98.420,1037.312,7,0.000
2026-06-09T16:04:25.931000,1781042665.931,98.570,1037.312,7,0.000
2026-06-09T16:04:31.972000,1781042671.972,98.430,1037.312,7,0.000
2026-06-09T16:04:38.021000,1781042678.021,98.290,1039.360,7,0.000
2026-06-09T16:04:44.064000,1781042684.064,98.640,1038.336,7,0.000
2026-06-09T16:04:50.116000,1781042690.116,98.400,1038.336,7,0.000
2026-06-09T16:04:57.071000,1781042697.071,98.580,1040.384,9,0.000
2026-06-09T16:05:03.112000,1781042703.112,99.310,1040.384,9,0.000
2026-06-09T16:05:09.166000,1781042709.166,98.220,1040.384,9,0.000
2026-06-09T16:05:15.962000,1781042715.962,98.630,1040.384,9,0.000
2026-06-09T16:05:22.004000,1781042722.004,98.310,1040.384,9,0.000
2026-06-09T16:05:28.072000,1781042728.072,98.370,1041.408,9,0.000
2026-06-09T16:05:34.116000,1781042734.116,96.030,1040.384,9,0.000
2026-06-09T16:05:40.160000,1781042740.160,98.550,1040.384,9,0.000
2026-06-09T16:05:46.977000,1781042746.977,98.480,1040.384,9,0.000
2026-06-09T16:05:53.022000,1781042753.022,98.000,1040.384,9,0.000
2026-06-09T16:05:59.069000,1781042759.069,98.120,1040.384,9,0.000
2026-06-09T16:06:05.970000,1781042765.970,98.380,1040.384,9,0.000
2026-06-09T16:06:12.014000,1781042772.014,98.500,1040.384,9,0.000
2026-06-09T16:06:18.053000,1781042778.053,98.380,1040.384,9,0.000
2026-06-09T16:06:24.098000,1781042784.098,98.770,1040.384,9,0.000
2026-06-09T16:06:30.147000,1781042790.147,98.450,1040.384,9,0.000
2026-06-09T16:06:36.989000,1781042796.989,98.330,1040.384,9,0.000
2026-06-09T16:06:43.031000,1781042803.031,98.350,1040.384,9,0.000
2026-06-09T16:06:49.078000,1781042809.078,98.350,1040.384,9,0.000
2026-06-09T16:06:55.982000,1781042815.982,98.370,1040.384,9,0.000
